url,original_url,registrable_domain,source,source_category,binary_label,scam_category,original_label,submitted_url,normalized_url,live_status,behavioural_eligible,hybrid_eligible,status_code,final_url,content_type,downloaded_bytes,redirect_count,html_available,error_type,error_message,audit_timestamp,submitted_hostname,final_hostname,submitted_registrable_domain,final_registrable_domain,same_registrable_domain,cross_domain_redirect,ground_truth_status,original_binary_label
https://pozosdeagua.eu/,https://pozosdeagua.eu/,pozosdeagua.eu,phishtank,phishing,1,phishing,yes,https://pozosdeagua.eu/,https://pozosdeagua.eu/,accessible,1,1,200.0,https://pozosdeagua.eu/,text/html,175766,0,1,,,2026-09-04T05:52:06.165117+00:00,pozosdeagua.eu,pozosdeagua.eu,pozosdeagua.eu,pozosdeagua.eu,True,0,provisional_current_positive,1
https://cryptofastfx.com/,https://cryptofastfx.com/,cryptofastfx.com,scamferret,cryptocurrency,1,cryptocurrency,scam,https://cryptofastfx.com/,https://cryptofastfx.com/,accessible,1,1,200.0,https://www.hugedomains.com/domain_profile.cfm?d=cryptofastfx.com,text/html,43963,1,1,,,2026-09-04T05:52:21.261822+00:00,cryptofastfx.com,www.hugedomains.com,cryptofastfx.com,hugedomains.com,False,1,manual_reconciliation_required,1
https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,premiumisp.net,phishtank,phishing,1,phishing,yes,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,accessible,1,1,200.0,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,text/html,5507,0,1,,,2026-09-04T05:55:18.051956+00:00,s.eu.premiumisp.net,s.eu.premiumisp.net,premiumisp.net,premiumisp.net,True,0,provisional_current_positive,1
https://zenqorax.com/u/giqvyoawqs,https://zenqorax.com/u/giqvyoawqs,zenqorax.com,phishtank,phishing,1,phishing,yes,https://zenqorax.com/u/giqvyoawqs,https://zenqorax.com/u/giqvyoawqs,accessible,1,1,200.0,https://zenqorax.com/u/giqvyoawqs,text/html,114,0,1,,,2026-09-04T05:56:16.112597+00:00,zenqorax.com,zenqorax.com,zenqorax.com,zenqorax.com,True,0,provisional_current_positive,1
https://wealthextension.com/,https://wealthextension.com/,wealthextension.com,scamferret,investment,1,investment,scam,https://wealthextension.com/,https://wealthextension.com/,accessible,1,1,200.0,https://www.hugedomains.com/domain_profile.cfm?d=wealthextension.com,text/html,43977,1,1,,,2026-09-04T05:58:16.892518+00:00,wealthextension.com,www.hugedomains.com,wealthextension.com,hugedomains.com,False,1,manual_reconciliation_required,1
https://www.siteusefultool.com/,https://www.siteusefultool.com,siteusefultool.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.siteusefultool.com/,https://www.siteusefultool.com/,accessible,1,1,200.0,https://www.siteusefultool.com/,text/html,146131,0,1,,,2026-09-04T05:58:23.643211+00:00,www.siteusefultool.com,www.siteusefultool.com,siteusefultool.com,siteusefultool.com,True,0,historical_positive_uncertain_current,1
https://bourbonfoundryhouse.com/,https://bourbonfoundryhouse.com/,bourbonfoundryhouse.com,scamferret,online_shopping,1,online_shopping,scam,https://bourbonfoundryhouse.com/,https://bourbonfoundryhouse.com/,accessible,1,1,200.0,https://conectatuviaje.com/,text/html,645285,1,1,,,2026-09-04T05:58:34.809636+00:00,bourbonfoundryhouse.com,conectatuviaje.com,bourbonfoundryhouse.com,conectatuviaje.com,False,1,manual_reconciliation_required,1
http://medicineronline.net/,http://medicineronline.net,medicineronline.net,mendeley,online_shopping,1,online_shopping,fraudulent,http://medicineronline.net/,http://medicineronline.net/,accessible,1,1,200.0,https://medicineronline.net/,text/html,185318,1,1,,,2026-09-04T05:59:04.948353+00:00,medicineronline.net,medicineronline.net,medicineronline.net,medicineronline.net,True,0,historical_positive_uncertain_current,1
https://liftcontech.com/,https://liftcontech.com/,liftcontech.com,scamferret,investment,1,investment,scam,https://liftcontech.com/,https://liftcontech.com/,accessible,1,1,200.0,https://liftcontech.com/,text/html,50730,0,1,,,2026-09-04T05:59:13.275083+00:00,liftcontech.com,liftcontech.com,liftcontech.com,liftcontech.com,True,0,historical_positive_uncertain_current,1
https://avlimited.net/,https://avlimited.net/,avlimited.net,scamferret,investment,1,investment,scam,https://avlimited.net/,https://avlimited.net/,accessible,1,1,200.0,https://avlimited.net/,text/html,66188,0,1,,,2026-09-04T05:59:38.919764+00:00,avlimited.net,avlimited.net,avlimited.net,avlimited.net,True,0,historical_positive_uncertain_current,1
https://vistatradecapital.com/,https://vistatradecapital.com/,vistatradecapital.com,scamferret,investment,1,investment,scam,https://vistatradecapital.com/,https://vistatradecapital.com/,accessible,1,1,200.0,https://vistatradecapital.com/,text/html,87830,0,1,,,2026-09-04T06:02:22.666213+00:00,vistatradecapital.com,vistatradecapital.com,vistatradecapital.com,vistatradecapital.com,True,0,historical_positive_uncertain_current,1
https://www.farmspain.com/,https://www.farmspain.com,farmspain.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.farmspain.com/,https://www.farmspain.com/,accessible,1,1,200.0,https://www.farmspain.com/,text/html,104422,0,1,,,2026-09-04T06:02:28.656888+00:00,www.farmspain.com,www.farmspain.com,farmspain.com,farmspain.com,True,0,historical_positive_uncertain_current,1
https://goldscepterfinances.com/,https://goldscepterfinances.com/,goldscepterfinances.com,scamferret,investment,1,investment,scam,https://goldscepterfinances.com/,https://goldscepterfinances.com/,accessible,1,1,200.0,https://goldscepterfinances.com/,text/html,31758,0,1,,,2026-09-04T06:02:46.449830+00:00,goldscepterfinances.com,goldscepterfinances.com,goldscepterfinances.com,goldscepterfinances.com,True,0,historical_positive_uncertain_current,1
https://clicktechpro.com/,https://clicktechpro.com/,clicktechpro.com,scamferret,online_shopping,1,online_shopping,scam,https://clicktechpro.com/,https://clicktechpro.com/,accessible,1,1,200.0,https://www.clicktechpro.com/,text/html,1135293,1,1,,,2026-09-04T06:04:12.802375+00:00,clicktechpro.com,www.clicktechpro.com,clicktechpro.com,clicktechpro.com,True,0,historical_positive_uncertain_current,1
https://synapcapital.com/,https://synapcapital.com/,synapcapital.com,scamferret,investment,1,investment,scam,https://synapcapital.com/,https://synapcapital.com/,accessible,1,1,200.0,https://synapcapital.com/,text/html,39512,0,1,,,2026-09-04T06:04:16.147422+00:00,synapcapital.com,synapcapital.com,synapcapital.com,synapcapital.com,True,0,historical_positive_uncertain_current,1
https://trustedarchievers.com/,https://trustedarchievers.com/,trustedarchievers.com,scamferret,investment,1,investment,scam,https://trustedarchievers.com/,https://trustedarchievers.com/,accessible,1,1,200.0,https://trustedarchievers.com/,text/html,114,0,1,,,2026-09-04T06:04:29.700131+00:00,trustedarchievers.com,trustedarchievers.com,trustedarchievers.com,trustedarchievers.com,True,0,historical_positive_uncertain_current,1
https://cexoption.com/,https://cexoption.com/,cexoption.com,scamferret,investment,1,investment,scam,https://cexoption.com/,https://cexoption.com/,accessible,1,1,200.0,https://cexoption.com/,text/html,62094,0,1,,,2026-09-04T06:04:54.862971+00:00,cexoption.com,cexoption.com,cexoption.com,cexoption.com,True,0,historical_positive_uncertain_current,1
https://hedgefund-options.com/,https://hedgefund-options.com/,hedgefund-options.com,scamferret,investment,1,investment,scam,https://hedgefund-options.com/,https://hedgefund-options.com/,accessible,1,1,200.0,https://hedgefund-options.com/,text/html,81960,0,1,,,2026-09-04T06:05:24.973004+00:00,hedgefund-options.com,hedgefund-options.com,hedgefund-options.com,hedgefund-options.com,True,0,historical_positive_uncertain_current,1
https://www.thekitchengears.com/,https://www.thekitchengears.com,thekitchengears.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.thekitchengears.com/,https://www.thekitchengears.com/,accessible,1,1,200.0,https://thekitchengears.com/,text/html,157152,1,1,,,2026-09-04T06:08:48.538424+00:00,www.thekitchengears.com,thekitchengears.com,thekitchengears.com,thekitchengears.com,True,0,historical_positive_uncertain_current,1
https://www.immunepharma.com/,https://www.immunepharma.com,immunepharma.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.immunepharma.com/,https://www.immunepharma.com/,accessible,1,1,200.0,https://www.immunepharma.com/,text/html,35360,0,1,,,2026-09-04T06:09:29.095405+00:00,www.immunepharma.com,www.immunepharma.com,immunepharma.com,immunepharma.com,True,0,historical_positive_uncertain_current,1
https://www.scholarathelite.com/,https://www.scholarathelite.com,scholarathelite.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.scholarathelite.com/,https://www.scholarathelite.com/,accessible,1,1,200.0,https://www.scholarathelite.com/,text/html,3140,0,1,,,2026-09-04T06:10:56.421921+00:00,www.scholarathelite.com,www.scholarathelite.com,scholarathelite.com,scholarathelite.com,True,0,historical_positive_uncertain_current,1
https://www.floorprada.com/,https://www.floorprada.com,floorprada.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.floorprada.com/,https://www.floorprada.com/,accessible,1,1,200.0,https://www.floorprada.com/,text/html,136176,0,1,,,2026-09-04T06:11:22.382408+00:00,www.floorprada.com,www.floorprada.com,floorprada.com,floorprada.com,True,0,historical_positive_uncertain_current,1
https://www.family-pills.com/,https://www.family-pills.com,family-pills.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.family-pills.com/,https://www.family-pills.com/,accessible,1,1,200.0,https://www.family-pills.com/,text/html,38115,0,1,,,2026-09-04T06:12:09.239809+00:00,www.family-pills.com,www.family-pills.com,family-pills.com,family-pills.com,True,0,historical_positive_uncertain_current,1
https://megapharmnorx.com/,https://megapharmnorx.com,megapharmnorx.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://megapharmnorx.com/,https://megapharmnorx.com/,accessible,1,1,200.0,https://megapharmnorx.com/,text/html,208272,0,1,,,2026-09-04T06:14:11.917084+00:00,megapharmnorx.com,megapharmnorx.com,megapharmnorx.com,megapharmnorx.com,True,0,historical_positive_uncertain_current,1
https://borpillshop.com/,https://borpillshop.com,borpillshop.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://borpillshop.com/,https://borpillshop.com/,accessible,1,1,200.0,https://borpillshop.com/,text/html,415187,0,1,,,2026-09-04T06:14:19.342491+00:00,borpillshop.com,borpillshop.com,borpillshop.com,borpillshop.com,True,0,historical_positive_uncertain_current,1
https://www.europeangeneric.com/,https://www.europeangeneric.com,europeangeneric.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://www.europeangeneric.com/,https://www.europeangeneric.com/,accessible,1,1,200.0,https://www.europeangeneric.com/,text/html,1379652,0,1,,,2026-09-04T06:15:24.235515+00:00,www.europeangeneric.com,www.europeangeneric.com,europeangeneric.com,europeangeneric.com,True,0,historical_positive_uncertain_current,1
https://footwearelite.com/,https://footwearelite.com/,footwearelite.com,scamferret,online_shopping,1,online_shopping,scam,https://footwearelite.com/,https://footwearelite.com/,accessible,1,1,200.0,https://footwearelite.com/,text/html,114,0,1,,,2026-09-04T06:15:33.781215+00:00,footwearelite.com,footwearelite.com,footwearelite.com,footwearelite.com,True,0,historical_positive_uncertain_current,1
https://farmacijahrvatska24.com/,https://farmacijahrvatska24.com,farmacijahrvatska24.com,mendeley,online_shopping,1,online_shopping,fraudulent,https://farmacijahrvatska24.com/,https://farmacijahrvatska24.com/,accessible,1,1,200.0,https://farmacijahrvatska24.com/,text/html,119860,0,1,,,2026-09-04T06:19:36.210672+00:00,farmacijahrvatska24.com,farmacijahrvatska24.com,farmacijahrvatska24.com,farmacijahrvatska24.com,True,0,historical_positive_uncertain_current,1
