url,original_url,registrable_domain,source,source_category,binary_label,scam_category,original_label,source_record_id,submission_time,verification_time,target,collection_timestamp
http://allegro.plkupteraz673218543611.shop,http://allegro.plkupteraz673218543611.shop,plkupteraz673218543611.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514879,2026-09-01T08:27:06+00:00,2026-09-01T08:31:55+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://sg-secupassinfo.com/,https://sg-secupassinfo.com/,sg-secupassinfo.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514870,2026-09-01T08:05:20+00:00,2026-09-01T08:12:01+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
http://allegro.lokalna-ofeta9914122115.sbs,http://allegro.lokalna-ofeta9914122115.sbs,lokalna-ofeta9914122115.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514866,2026-09-01T07:57:46+00:00,2026-09-01T08:02:22+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,service-public-info.com.es,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514863,2026-09-01T07:48:31+00:00,2026-09-01T07:51:55+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://daugsce.com/,https://daugsce.com/,daugsce.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514848,2026-09-01T07:25:50+00:00,2026-09-01T07:32:06+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://dbs.polimenopietrosrl.com/sg/public/,https://dbs.polimenopietrosrl.com/sg/public/,polimenopietrosrl.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514831,2026-09-01T06:12:26+00:00,2026-09-01T06:22:00+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://onixone.com.co/UPDATE/,https://onixone.com.co/UPDATE/,onixone.com.co,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514822,2026-09-01T05:23:12+00:00,2026-09-01T05:32:07+00:00,Adobe,2026-09-04T07:17:35.831504+00:00
http://allegro.oferta-lokalana684538913895.shop,http://allegro.oferta-lokalana684538913895.shop,oferta-lokalana684538913895.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514818,2026-09-01T05:07:57+00:00,2026-09-01T05:12:18+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.pl-893057502435.icu,http://allegrolokalnie.pl-893057502435.icu,pl-893057502435.icu,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514790,2026-09-01T03:26:02+00:00,2026-09-01T03:32:02+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.lokalna-ofeta287689147.sbs,http://allegrolokalnie.lokalna-ofeta287689147.sbs,lokalna-ofeta287689147.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514794,2026-09-01T03:26:25+00:00,2026-09-01T03:32:01+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.lokalna-ofera812712.sbs,http://allegrolokalnie.lokalna-ofera812712.sbs,lokalna-ofera812712.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514773,2026-09-01T01:58:26+00:00,2026-09-01T02:02:31+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegro.plkuptera732183278681.bond,https://allegro.plkuptera732183278681.bond,plkuptera732183278681.bond,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514753,2026-09-01T00:23:41+00:00,2026-09-01T00:32:00+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://www.sieradenbycelin.nl,https://www.sieradenbycelin.nl,sieradenbycelin.nl,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,7904946,2022-10-28T17:05:06+00:00,2026-09-01T00:12:46+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://vahuedef.com,https://vahuedef.com,vahuedef.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514713,2026-08-31T22:35:47+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://vaubefe.com,https://vaubefe.com,vaubefe.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514712,2026-08-31T22:35:35+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://greltapost.com,https://greltapost.com,greltapost.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514711,2026-08-31T22:35:17+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://flixstreamingr.com,https://flixstreamingr.com,flixstreamingr.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514710,2026-08-31T22:35:01+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://gesgesg.com/5tynbei,https://gesgesg.com/5tynbei,gesgesg.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514709,2026-08-31T22:34:32+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.oferta-247841.cfd/oferta/przyczepa-kempingowa-niewiadow-n126-szczelna/71356,https://allegrolokalnie.oferta-247841.cfd/oferta/przyczepa-kempingowa-niewiadow-n126-szczelna/71356,oferta-247841.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514695,2026-08-31T22:08:39+00:00,2026-08-31T22:11:53+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://chatjuridico.chat/,http://chatjuridico.chat/,chatjuridico.chat,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514679,2026-08-31T21:37:46+00:00,2026-08-31T21:42:55+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.7623523.lol/oferta/thule-velocompact-926-plus-nowy-adapter-na-4-rower,http://allegrolokalnie.7623523.lol/oferta/thule-velocompact-926-plus-nowy-adapter-na-4-rower,7623523.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514668,2026-08-31T20:58:22+00:00,2026-08-31T21:02:24+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.oferta4135426562.lat,http://allegrolokalnie.oferta4135426562.lat,oferta4135426562.lat,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514647,2026-08-31T20:27:37+00:00,2026-08-31T20:32:08+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.lokalna-49572.sbs/oferta/KuKirin-G3-Pro-2400W-52V-23Ah-65-kmh-230-km-przebiegu-w-%C5%9Bwietnym-stanie/192386382,https://allegrolokalnie.lokalna-49572.sbs/oferta/KuKirin-G3-Pro-2400W-52V-23Ah-65-kmh-230-km-przebiegu-w-%C5%9Bwietnym-stanie/192386382,lokalna-49572.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514643,2026-08-31T20:04:03+00:00,2026-08-31T20:13:43+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://canjeedirecto.help/pa,https://canjeedirecto.help/pa,canjeedirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514583,2026-08-31T18:55:19+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://canjeldirecto.help/pa,https://canjeldirecto.help/pa,canjeldirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514582,2026-08-31T18:55:03+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://canjeadirecto.help/pa,https://canjeadirecto.help/pa,canjeadirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514581,2026-08-31T18:54:18+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://canjeddirecto.help/pa,https://canjeddirecto.help/pa,canjeddirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514580,2026-08-31T18:53:56+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://canjesdirecto.help/pa,https://canjesdirecto.help/pa,canjesdirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514578,2026-08-31T18:53:44+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://canjecdirecto.help/pa,https://canjecdirecto.help/pa,canjecdirecto.help,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514577,2026-08-31T18:53:32+00:00,2026-08-31T19:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.lokalna-ofera930133.lol,http://allegrolokalnie.lokalna-ofera930133.lol,lokalna-ofera930133.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514557,2026-08-31T18:27:22+00:00,2026-08-31T18:32:02+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.0592812.lol/logowanie,http://allegrolokalnie.0592812.lol/logowanie,0592812.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514551,2026-08-31T18:16:32+00:00,2026-08-31T18:22:07+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.rezerwacja8711.click/nowy-dron-dji-mini-4-pro-fly-m/81545,https://allegrolokalnie.rezerwacja8711.click/nowy-dron-dji-mini-4-pro-fly-m/81545,rezerwacja8711.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514548,2026-08-31T18:08:59+00:00,2026-08-31T18:12:05+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://torbbify.com/two/,https://torbbify.com/two/,torbbify.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514466,2026-08-31T15:43:00+00:00,2026-08-31T17:12:03+00:00,Internal Revenue Service,2026-09-04T07:17:35.831504+00:00
https://allegrolokalinie.pl-428541.me/oferta/samsung-galaxy-s26-5g-czarny-256gb-12gb-nowy-513f241b,https://allegrolokalinie.pl-428541.me/oferta/samsung-galaxy-s26-5g-czarny-256gb-12gb-nowy-513f241b,pl-428541.me,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514475,2026-08-31T15:54:44+00:00,2026-08-31T16:02:31+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://bw-ident.com/,https://bw-ident.com/,bw-ident.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514461,2026-08-31T15:30:11+00:00,2026-08-31T15:41:56+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://abpconcept.shop/,https://abpconcept.shop/,abpconcept.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514447,2026-08-31T15:19:29+00:00,2026-08-31T15:32:05+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://app.bancobisabo.com/,https://app.bancobisabo.com/,bancobisabo.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514399,2026-08-31T14:12:47+00:00,2026-08-31T14:21:56+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://sugarnspicebyradhika.in/france/,https://sugarnspicebyradhika.in/france/,sugarnspicebyradhika.in,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514387,2026-08-31T13:56:25+00:00,2026-08-31T14:02:18+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://inoside.com/firstlevel/easy,https://inoside.com/firstlevel/easy,inoside.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514384,2026-08-31T13:55:06+00:00,2026-08-31T14:02:18+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegro.pl-oferta896712.lol,http://allegro.pl-oferta896712.lol,pl-oferta896712.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514381,2026-08-31T13:54:01+00:00,2026-08-31T14:02:18+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://contrat-video-prime.com/vos-commandes,https://contrat-video-prime.com/vos-commandes,contrat-video-prime.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514370,2026-08-31T13:37:10+00:00,2026-08-31T13:41:58+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://dgaro.fr/espace-securise/,https://dgaro.fr/espace-securise/,dgaro.fr,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513692,2026-08-30T07:28:43+00:00,2026-08-31T13:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://globalrepresentaciones.com/next/aruba071126/web/authen.php,https://globalrepresentaciones.com/next/aruba071126/web/authen.php,globalrepresentaciones.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514326,2026-08-31T12:37:54+00:00,2026-08-31T12:41:54+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://monprime-espace.com/,https://monprime-espace.com/,monprime-espace.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514285,2026-08-31T11:43:29+00:00,2026-08-31T11:51:56+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://online.personalise.click/maintainances.html?access=info@mup.cz,https://online.personalise.click/maintainances.html?access=info@mup.cz,personalise.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514263,2026-08-31T11:20:59+00:00,2026-08-31T11:31:50+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.6812912.lat/oferta/laptop-gamingowy-msi-katana-17-b13v-i7-rtx-4060/08032,http://allegrolokalnie.6812912.lat/oferta/laptop-gamingowy-msi-katana-17-b13v-i7-rtx-4060/08032,6812912.lat,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514224,2026-08-31T10:02:51+00:00,2026-08-31T10:12:03+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://bo1xkg.sbs/o/2kja6/7315885054394624#selectedbank9,https://bo1xkg.sbs/o/2kja6/7315885054394624#selectedbank9,bo1xkg.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514221,2026-08-31T09:59:46+00:00,2026-08-31T10:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://k7cq3h.hair/o/2kja6/7315885054394624#selectedbank9,https://k7cq3h.hair/o/2kja6/7315885054394624#selectedbank9,k7cq3h.hair,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514220,2026-08-31T09:57:47+00:00,2026-08-31T10:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://nowe-29-08-26.click/o/2kja6/7315885054394624#selectedbank9,https://nowe-29-08-26.click/o/2kja6/7315885054394624#selectedbank9,nowe-29-08-26.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514219,2026-08-31T09:55:47+00:00,2026-08-31T10:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://cu2ajo.casa/o/2kja6/7315885054394624#selectedbank9,https://cu2ajo.casa/o/2kja6/7315885054394624#selectedbank9,cu2ajo.casa,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514216,2026-08-31T09:53:46+00:00,2026-08-31T10:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://b8jx2n.cfd/o/2kja6/7315885054394624#selectedbank9,https://b8jx2n.cfd/o/2kja6/7315885054394624#selectedbank9,b8jx2n.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514214,2026-08-31T09:51:47+00:00,2026-08-31T10:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.pl-lcd7x.sbs/oferta/super-stan-tablet-apple-ipad-11-a16-128gb-srebrny-gwarancja-apple-pencil-e-yu8ak,https://allegrolokalnie.pl-lcd7x.sbs/oferta/super-stan-tablet-apple-ipad-11-a16-128gb-srebrny-gwarancja-apple-pencil-e-yu8ak,pl-lcd7x.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514209,2026-08-31T09:46:33+00:00,2026-08-31T09:51:55+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://mes-factures-amz.com/,https://mes-factures-amz.com/,mes-factures-amz.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514195,2026-08-31T08:57:31+00:00,2026-08-31T09:02:25+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
http://allegro.pl-oferta8745329.lol,http://allegro.pl-oferta8745329.lol,pl-oferta8745329.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514192,2026-08-31T08:54:35+00:00,2026-08-31T09:02:25+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://utilisateurs-prims.com/,https://utilisateurs-prims.com/,utilisateurs-prims.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514190,2026-08-31T08:41:58+00:00,2026-08-31T08:51:53+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://prime-refund.com/,https://prime-refund.com/,prime-refund.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514187,2026-08-31T08:31:06+00:00,2026-08-31T08:41:49+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.687546eg.top/oferta/id-g2wogu1-1tb-xbox-series-x,https://allegrolokalnie.687546eg.top/oferta/id-g2wogu1-1tb-xbox-series-x,687546eg.top,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514184,2026-08-31T08:27:22+00:00,2026-08-31T08:31:59+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://urlsnippetsabout.asreasdistinctionsenvelopes.info/asm/unsubscribe/-55461-lxm93moppyr4coc91mfrhaob8imqcjy297tazwgtnnsyiwbt4---735092897832876-6090153846-b-mwu-un7c506mq8ywqyrqdwnqyepq0pdm-uzrz3e0c-vh3qh4-qpztxs5,https://urlsnippetsabout.asreasdistinctionsenvelopes.info/asm/unsubscribe/-55461-lxm93moppyr4coc91mfrhaob8imqcjy297tazwgtnnsyiwbt4---735092897832876-6090153846-b-mwu-un7c506mq8ywqyrqdwnqyepq0pdm-uzrz3e0c-vh3qh4-qpztxs5,asreasdistinctionsenvelopes.info,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514167,2026-08-31T07:56:51+00:00,2026-08-31T08:02:32+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.lokalna-958204.sbs,http://allegrolokalnie.lokalna-958204.sbs,lokalna-958204.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514165,2026-08-31T07:54:33+00:00,2026-08-31T08:02:32+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.pl-oferta-lokalna2689433.live/oferta/PS5-Pro-biala-z-dwoma-kontrolerami-zestaw/186975172,https://allegrolokalnie.pl-oferta-lokalna2689433.live/oferta/PS5-Pro-biala-z-dwoma-kontrolerami-zestaw/186975172,pl-oferta-lokalna2689433.live,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514136,2026-08-31T07:28:35+00:00,2026-08-31T07:32:06+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.kup-teraz-691335.pl/oferta/nikon-z6-ii-grip-mb-n11-adapter-ftz-ii/uzwnnfputapodn4mtj,http://allegrolokalnie.kup-teraz-691335.pl/oferta/nikon-z6-ii-grip-mb-n11-adapter-ftz-ii/uzwnnfputapodn4mtj,kup-teraz-691335.pl,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514127,2026-08-31T07:21:38+00:00,2026-08-31T07:32:06+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://prime-client-support.com/,https://prime-client-support.com/,prime-client-support.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514115,2026-08-31T06:52:43+00:00,2026-08-31T07:02:24+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://prime.eu-cancel.com/asx4878,https://prime.eu-cancel.com/asx4878,eu-cancel.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514093,2026-08-31T06:21:08+00:00,2026-08-31T06:31:49+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00
https://nauried.com,https://nauried.com,nauried.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514087,2026-08-31T05:41:13+00:00,2026-08-31T05:51:51+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://zaouhed.com,https://zaouhed.com,zaouhed.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514086,2026-08-31T05:40:58+00:00,2026-08-31T05:51:51+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://chouhdfcom.com,https://chouhdfcom.com,chouhdfcom.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514085,2026-08-31T05:40:35+00:00,2026-08-31T05:51:51+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://chouhdf.com,https://chouhdf.com,chouhdf.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514084,2026-08-31T05:40:18+00:00,2026-08-31T05:51:51+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://pay-ovhcloud.pullirsch.at/092ccbd813e2c15ba3f2897a3d7ebba4,https://pay-ovhcloud.pullirsch.at/092ccbd813e2c15ba3f2897a3d7ebba4,pullirsch.at,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514080,2026-08-31T05:13:18+00:00,2026-08-31T05:21:53+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://ch.rgsuppliers.com/,https://ch.rgsuppliers.com/,rgsuppliers.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514077,2026-08-31T04:59:26+00:00,2026-08-31T05:02:22+00:00,DHL,2026-09-04T07:17:35.831504+00:00
http://allegro.pl-34592676320.lat,http://allegro.pl-34592676320.lat,pl-34592676320.lat,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514047,2026-08-31T01:57:13+00:00,2026-08-31T02:02:21+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.pl-wfde.shop/allegro,https://allegrolokalnie.pl-wfde.shop/allegro,pl-wfde.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514044,2026-08-31T01:45:12+00:00,2026-08-31T01:51:54+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.pl-oferta647921638.shop/offer?id=f78dc173af044c5d9fd12a4e310323e3,https://allegrolokalnie.pl-oferta647921638.shop/offer?id=f78dc173af044c5d9fd12a4e310323e3,pl-oferta647921638.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514040,2026-08-31T00:47:44+00:00,2026-08-31T00:51:51+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.nr-2389842ms2.lol,http://allegrolokalnie.nr-2389842ms2.lol,nr-2389842ms2.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514035,2026-08-30T23:53:17+00:00,2026-08-31T00:02:42+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://monaclient.com/,https://monaclient.com/,monaclient.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514018,2026-08-30T21:43:34+00:00,2026-08-30T21:51:49+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.pl-oferta748697863.cfd,http://allegrolokalnie.pl-oferta748697863.cfd,pl-oferta748697863.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514012,2026-08-30T20:52:42+00:00,2026-08-30T21:02:12+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://www.allegrolokalnie.pl-oferta-prywatna7484657.click,http://www.allegrolokalnie.pl-oferta-prywatna7484657.click,pl-oferta-prywatna7484657.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513998,2026-08-30T20:24:14+00:00,2026-08-30T20:31:58+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.687546re.top/oferta/id-h53v5-Voucher-na-wakacje-pl-o-wartosci-5000-pln,https://allegrolokalnie.687546re.top/oferta/id-h53v5-Voucher-na-wakacje-pl-o-wartosci-5000-pln,687546re.top,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513993,2026-08-30T19:57:33+00:00,2026-08-30T20:02:28+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegro.lokalna-oferta742346.lol,http://allegro.lokalna-oferta742346.lol,lokalna-oferta742346.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513992,2026-08-30T19:53:53+00:00,2026-08-30T20:02:28+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.lokala-ofera812911.sbs,http://allegrolokalnie.lokala-ofera812911.sbs,lokala-ofera812911.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513990,2026-08-30T19:53:41+00:00,2026-08-30T20:02:28+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://lvfdpay.shop/jinhcgydko,https://lvfdpay.shop/jinhcgydko,lvfdpay.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513980,2026-08-30T18:59:59+00:00,2026-08-30T19:02:20+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://glabmspark.shop/jinhcgydko,https://glabmspark.shop/jinhcgydko,glabmspark.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513979,2026-08-30T18:59:30+00:00,2026-08-30T19:02:20+00:00,ZML,2026-09-04T07:17:35.831504+00:00
https://www.beocw.com/mwovt,https://www.beocw.com/mwovt,beocw.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513978,2026-08-30T18:58:16+00:00,2026-08-30T19:02:20+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://beqfw.com/yHoyHLkg/,https://beqfw.com/yHoyHLkg/,beqfw.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513977,2026-08-30T18:57:49+00:00,2026-08-30T19:02:20+00:00,Other,2026-09-04T07:17:35.831504+00:00
http://www.workflowtransformer.de/,http://www.workflowtransformer.de/,workflowtransformer.de,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513970,2026-08-30T18:45:25+00:00,2026-08-30T19:02:20+00:00,Other,2026-09-04T07:17:35.831504+00:00
https://allegro.lokalna-4930237.sbs,https://allegro.lokalna-4930237.sbs,lokalna-4930237.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513950,2026-08-30T17:56:33+00:00,2026-08-30T18:02:25+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
http://allegrolokalnie.smart-93572.cfd,http://allegrolokalnie.smart-93572.cfd,smart-93572.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513942,2026-08-30T17:24:15+00:00,2026-08-30T17:31:53+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://allegrolokalnie.pl-84223.click/oferta/l/-251586969?id=9b8b772b-1f5a-4eb1-bdd5-9817be0566e3,https://allegrolokalnie.pl-84223.click/oferta/l/-251586969?id=9b8b772b-1f5a-4eb1-bdd5-9817be0566e3,pl-84223.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513929,2026-08-30T16:20:20+00:00,2026-08-30T16:31:57+00:00,Allegro,2026-09-04T07:17:35.831504+00:00
https://0oix-sare8.b1knvm.qpon/o/rgwyh/7323992762392576#selectedbank2&PSW_ER_VB,https://0oix-sare8.b1knvm.qpon/o/rgwyh/7323992762392576#selectedbank2&PSW_ER_VB,b1knvm.qpon,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9513920,2026-08-30T15:47:58+00:00,2026-08-30T15:51:51+00:00,Other,2026-09-04T07:17:35.831504+00:00
